STATION,route_id,hour,current_crowd,last_month_crowd,last_year_crowd
CROWN HTS-UTICA,3,18,228.0,199.0,587.0
CROWN HTS-UTICA,3,19,318.0,276.0,821.0
CROWN HTS-UTICA,3,20,280.0,244.0,693.0
CROWN HTS-UTICA,3,21,196.0,176.0,591.0
CROWN HTS-UTICA,3,22,132.0,119.0,408.0
CROWN HTS-UTICA,3,23,94.0,85.0,327.0
CROWN HTS-UTICA,3,0,127.0,114.0,398.0
CROWN HTS-UTICA,4,1,82.0,69.0,229.0
CROWN HTS-UTICA,4,2,49.0,43.0,146.0
CROWN HTS-UTICA,4,3,28.0,23.0,95.0
CROWN HTS-UTICA,4,4,43.0,38.0,95.0
CROWN HTS-UTICA,4,5,101.0,89.0,193.0
CROWN HTS-UTICA,4,6,178.0,160.0,329.0
CROWN HTS-UTICA,4,7,211.0,188.0,371.0
CROWN HTS-UTICA,4,8,258.0,228.0,482.0
CROWN HTS-UTICA,4,9,318.0,272.0,620.0
CROWN HTS-UTICA,4,10,348.0,285.0,724.0
CROWN HTS-UTICA,4,11,314.0,255.0,661.0
CROWN HTS-UTICA,4,12,263.0,214.0,541.0
CROWN HTS-UTICA,4,13,251.0,211.0,538.0
CROWN HTS-UTICA,4,14,235.0,204.0,508.0
CROWN HTS-UTICA,4,15,276.0,233.0,594.0
CROWN HTS-UTICA,4,16,286.0,245.0,611.0
CROWN HTS-UTICA,4,17,294.0,249.0,638.0
CROWN HTS-UTICA,4,18,274.0,229.0,664.0
CROWN HTS-UTICA,4,19,348.0,288.0,867.0
CROWN HTS-UTICA,4,20,333.0,277.0,772.0
CROWN HTS-UTICA,4,21,234.0,194.0,615.0
CROWN HTS-UTICA,4,22,146.0,117.0,426.0
CROWN HTS-UTICA,4,23,113.0,92.0,328.0
CROWN HTS-UTICA,4,0,96.0,79.0,271.0
CROWN HTS-UTICA,5,1,0.0,0.0,0.0
CROWN HTS-UTICA,5,2,0.0,0.0,0.0
CROWN HTS-UTICA,5,3,0.0,0.0,0.0
CROWN HTS-UTICA,5,4,0.0,0.0,0.0
CROWN HTS-UTICA,5,5,0.0,0.0,0.0
CROWN HTS-UTICA,5,6,0.0,0.0,0.0
CROWN HTS-UTICA,5,7,86.0,76.0,149.0
CROWN HTS-UTICA,5,8,332.0,278.0,654.0
CROWN HTS-UTICA,5,9,439.0,353.0,914.0
CROWN HTS-UTICA,5,10,376.0,316.0,868.0
CROWN HTS-UTICA,5,11,0.0,0.0,0.0
CROWN HTS-UTICA,5,12,0.0,0.0,0.0
CROWN HTS-UTICA,5,13,0.0,0.0,0.0
CROWN HTS-UTICA,5,14,0.0,0.0,0.0
CROWN HTS-UTICA,5,15,0.0,0.0,0.0
CROWN HTS-UTICA,5,16,0.0,0.0,0.0
CROWN HTS-UTICA,5,17,211.0,174.0,471.0
CROWN HTS-UTICA,5,18,249.0,204.0,593.0
CROWN HTS-UTICA,5,19,216.0,172.0,539.0
CROWN HTS-UTICA,5,20,0.0,0.0,0.0
CROWN HTS-UTICA,5,21,312.0,244.0,912.0
CROWN HTS-UTICA,5,22,288.0,230.0,830.0
CROWN HTS-UTICA,5,23,0.0,0.0,0.0
CROWN HTS-UTICA,5,0,0.0,0.0,0.0
CYPRESS AV,6,1,140.0,117.0,391.0
CYPRESS AV,6,2,62.0,53.0,221.0
CYPRESS AV,6,3,20.0,17.0,92.0
CYPRESS AV,6,4,29.0,28.0,84.0
CYPRESS AV,6,5,92.0,87.0,207.0
CYPRESS AV,6,6,100.0,87.0,204.0
CYPRESS AV,6,7,149.0,130.0,283.0
CYPRESS AV,6,8,213.0,184.0,454.0
CYPRESS AV,6,9,208.0,184.0,554.0
CYPRESS AV,6,10,113.0,110.0,532.0
CYPRESS AV,6,11,56.0,53.0,264.0
CYPRESS AV,6,12,90.0,75.0,345.0
CYPRESS AV,6,13,153.0,124.0,406.0
CYPRESS AV,6,14,224.0,189.0,454.0
CYPRESS AV,6,15,210.0,182.0,391.0
CYPRESS AV,6,16,259.0,220.0,500.0
CYPRESS AV,6,17,239.0,207.0,519.0
CYPRESS AV,6,18,291.0,240.0,656.0
CYPRESS AV,6,19,367.0,302.0,896.0
CYPRESS AV,6,20,299.0,251.0,803.0
CYPRESS AV,6,21,261.0,218.0,730.0
CYPRESS AV,6,22,208.0,164.0,661.0
CYPRESS AV,6,23,180.0,142.0,648.0
CYPRESS AV,6,0,143.0,114.0,439.0
CYPRESS HILLS,J,1,90.0,74.0,315.0
CYPRESS HILLS,J,2,82.0,66.0,258.0
CYPRESS HILLS,J,3,47.0,39.0,156.0
CYPRESS HILLS,J,4,49.0,43.0,139.0
CYPRESS HILLS,J,5,92.0,76.0,213.0
CYPRESS HILLS,J,6,109.0,89.0,228.0
CYPRESS HILLS,J,7,189.0,162.0,361.0
CYPRESS HILLS,J,8,254.0,234.0,486.0
CYPRESS HILLS,J,9,230.0,196.0,502.0
CYPRESS HILLS,J,10,312.0,262.0,699.0
CYPRESS HILLS,J,11,218.0,183.0,526.0
CYPRESS HILLS,J,12,216.0,186.0,520.0
CYPRESS HILLS,J,13,186.0,158.0,480.0
CYPRESS HILLS,J,14,233.0,195.0,587.0
CYPRESS HILLS,J,15,248.0,210.0,617.0
CYPRESS HILLS,J,16,303.0,257.0,744.0
CYPRESS HILLS,J,17,370.0,308.0,889.0
CYPRESS HILLS,J,18,373.0,303.0,853.0
CYPRESS HILLS,J,19,384.0,311.0,904.0
CYPRESS HILLS,J,20,416.0,335.0,1044.0
CYPRESS HILLS,J,21,326.0,259.0,923.0
CYPRESS HILLS,J,22,232.0,181.0,765.0
CYPRESS HILLS,J,23,176.0,137.0,614.0
CYPRESS HILLS,J,0,127.0,101.0,449.0
DEKALB AV,B,1,0.0,0.0,0.0
DEKALB AV,B,2,0.0,0.0,0.0
DEKALB AV,B,3,0.0,0.0,0.0
DEKALB AV,B,4,0.0,0.0,0.0
DEKALB AV,B,5,0.0,0.0,0.0
DEKALB AV,B,6,0.0,0.0,0.0
DEKALB AV,B,7,138.0,113.0,267.0
DEKALB AV,B,8,336.0,284.0,676.0
DEKALB AV,B,9,598.0,477.0,1387.0
DEKALB AV,B,10,586.0,457.0,1466.0
DEKALB AV,B,11,337.0,265.0,887.0
DEKALB AV,B,12,257.0,201.0,663.0
DEKALB AV,B,13,249.0,198.0,598.0
DEKALB AV,B,14,270.0,219.0,572.0
DEKALB AV,B,15,276.0,224.0,575.0
DEKALB AV,B,16,347.0,284.0,729.0
DEKALB AV,B,17,450.0,359.0,1023.0
DEKALB AV,B,18,505.0,397.0,1196.0
DEKALB AV,B,19,627.0,492.0,1490.0
DEKALB AV,B,20,476.0,377.0,1169.0
DEKALB AV,B,21,300.0,228.0,835.0
DEKALB AV,B,22,202.0,153.0,617.0
DEKALB AV,B,23,240.0,176.0,761.0
DEKALB AV,B,0,0.0,0.0,0.0
DEKALB AV,L,1,47.0,40.0,123.0
DEKALB AV,L,2,22.0,21.0,70.0
DEKALB AV,L,3,10.0,8.0,45.0
DEKALB AV,L,4,33.0,31.0,72.0
DEKALB AV,L,5,57.0,54.0,132.0
DEKALB AV,L,6,66.0,58.0,146.0
DEKALB AV,L,7,93.0,82.0,202.0
DEKALB AV,L,8,135.0,117.0,334.0
DEKALB AV,L,9,160.0,135.0,455.0
DEKALB AV,L,10,81.0,69.0,255.0
DEKALB AV,L,11,73.0,62.0,222.0
DEKALB AV,L,12,69.0,58.0,214.0
DEKALB AV,L,13,60.0,53.0,192.0
DEKALB AV,L,14,78.0,66.0,217.0
DEKALB AV,L,15,83.0,70.0,225.0
DEKALB AV,L,16,100.0,88.0,263.0
DEKALB AV,L,17,109.0,98.0,285.0
DEKALB AV,L,18,134.0,118.0,353.0
DEKALB AV,L,19,148.0,128.0,374.0
DEKALB AV,L,20,101.0,88.0,270.0
DEKALB AV,L,21,74.0,68.0,265.0
DEKALB AV,L,22,67.0,62.0,355.0
DEKALB AV,L,23,51.0,46.0,359.0
DEKALB AV,L,0,42.0,37.0,190.0
DEKALB AV,Q,1,138.0,114.0,292.0
DEKALB AV,Q,2,76.0,59.0,183.0
DEKALB AV,Q,3,47.0,36.0,127.0
DEKALB AV,Q,4,58.0,47.0,128.0
DEKALB AV,Q,5,103.0,92.0,195.0
DEKALB AV,Q,6,142.0,118.0,268.0
DEKALB AV,Q,7,216.0,180.0,421.0
DEKALB AV,Q,8,400.0,337.0,857.0
DEKALB AV,Q,9,663.0,521.0,1632.0
DEKALB AV,Q,10,572.0,446.0,1618.0
DEKALB AV,Q,11,420.0,330.0,1244.0
DEKALB AV,Q,12,421.0,334.0,1165.0
DEKALB AV,Q,13,385.0,309.0,1042.0
DEKALB AV,Q,14,403.0,344.0,836.0
DEKALB AV,Q,15,401.0,346.0,821.0
DEKALB AV,Q,16,502.0,436.0,1022.0
DEKALB AV,Q,17,520.0,440.0,1137.0
DEKALB AV,Q,18,519.0,440.0,1187.0
DEKALB AV,Q,19,642.0,543.0,1441.0
DEKALB AV,Q,20,528.0,452.0,1223.0
DEKALB AV,Q,21,377.0,320.0,970.0
DEKALB AV,Q,22,241.0,200.0,668.0
DEKALB AV,Q,23,197.0,162.0,555.0
DEKALB AV,Q,0,149.0,126.0,345.0
DEKALB AV,R,1,61.0,52.0,157.0
DEKALB AV,R,2,17.0,14.0,47.0
DEKALB AV,R,3,6.0,4.0,21.0
DEKALB AV,R,4,18.0,16.0,32.0
DEKALB AV,R,5,50.0,42.0,95.0
DEKALB AV,R,6,54.0,46.0,101.0
DEKALB AV,R,7,167.0,145.0,309.0
DEKALB AV,R,8,437.0,381.0,817.0
DEKALB AV,R,9,620.0,522.0,1391.0
DEKALB AV,R,10,680.0,565.0,1605.0
DEKALB AV,R,11,630.0,517.0,1563.0
DEKALB AV,R,12,568.0,470.0,1368.0
DEKALB AV,R,13,440.0,376.0,1040.0
DEKALB AV,R,14,462.0,400.0,1025.0
DEKALB AV,R,15,434.0,378.0,920.0
DEKALB AV,R,16,554.0,485.0,1168.0
DEKALB AV,R,17,587.0,507.0,1371.0
DEKALB AV,R,18,539.0,460.0,1323.0
DEKALB AV,R,19,713.0,606.0,1830.0
DEKALB AV,R,20,548.0,471.0,1440.0
DEKALB AV,R,21,409.0,340.0,1207.0
DEKALB AV,R,22,247.0,199.0,760.0
DEKALB AV,R,23,231.0,187.0,650.0
DEKALB AV,R,0,184.0,154.0,433.0
DELANCEY/ESSEX,F,1,117.0,94.0,258.0
DELANCEY/ESSEX,F,2,61.0,48.0,142.0
DELANCEY/ESSEX,F,3,36.0,27.0,97.0
DELANCEY/ESSEX,F,4,54.0,45.0,121.0
DELANCEY/ESSEX,F,5,116.0,100.0,239.0
DELANCEY/ESSEX,F,6,155.0,131.0,307.0
DELANCEY/ESSEX,F,7,203.0,171.0,400.0
DELANCEY/ESSEX,F,8,373.0,326.0,737.0
DELANCEY/ESSEX,F,9,548.0,453.0,1270.0
DELANCEY/ESSEX,F,10,502.0,404.0,1284.0
DELANCEY/ESSEX,F,11,444.0,355.0,1137.0
DELANCEY/ESSEX,F,12,379.0,309.0,953.0
DELANCEY/ESSEX,F,13,357.0,296.0,862.0
DELANCEY/ESSEX,F,14,373.0,315.0,778.0
DELANCEY/ESSEX,F,15,399.0,338.0,836.0
DELANCEY/ESSEX,F,16,450.0,382.0,935.0
DELANCEY/ESSEX,F,17,525.0,437.0,1187.0
DELANCEY/ESSEX,F,18,459.0,373.0,1074.0
DELANCEY/ESSEX,F,19,593.0,484.0,1412.0
DELANCEY/ESSEX,F,20,455.0,374.0,1120.0
DELANCEY/ESSEX,F,21,290.0,230.0,834.0
DELANCEY/ESSEX,F,22,205.0,157.0,643.0
DELANCEY/ESSEX,F,23,170.0,128.0,492.0
DELANCEY/ESSEX,F,0,134.0,106.0,324.0
DELANCEY/ESSEX,J,1,106.0,85.0,319.0
DELANCEY/ESSEX,J,2,74.0,60.0,237.0
DELANCEY/ESSEX,J,3,44.0,36.0,146.0
DELANCEY/ESSEX,J,4,37.0,30.0,112.0
DELANCEY/ESSEX,J,5,80.0,67.0,178.0
DELANCEY/ESSEX,J,6,114.0,92.0,240.0
DELANCEY/ESSEX,J,7,192.0,156.0,393.0
DELANCEY/ESSEX,J,8,373.0,325.0,755.0
DELANCEY/ESSEX,J,9,466.0,397.0,1012.0
DELANCEY/ESSEX,J,10,344.0,280.0,890.0
DELANCEY/ESSEX,J,11,329.0,262.0,848.0
DELANCEY/ESSEX,J,12,337.0,280.0,893.0
DELANCEY/ESSEX,J,13,353.0,291.0,921.0
DELANCEY/ESSEX,J,14,342.0,286.0,810.0
DELANCEY/ESSEX,J,15,349.0,293.0,830.0
DELANCEY/ESSEX,J,16,446.0,374.0,1035.0
DELANCEY/ESSEX,J,17,444.0,366.0,1017.0
DELANCEY/ESSEX,J,18,331.0,266.0,728.0
DELANCEY/ESSEX,J,19,496.0,394.0,1193.0
DELANCEY/ESSEX,J,20,457.0,363.0,1138.0
DELANCEY/ESSEX,J,21,368.0,289.0,1042.0
DELANCEY/ESSEX,J,22,230.0,178.0,745.0
DELANCEY/ESSEX,J,23,161.0,125.0,537.0
DELANCEY/ESSEX,J,0,133.0,104.0,442.0
DELANCEY/ESSEX,M,1,39.0,32.0,172.0
DELANCEY/ESSEX,M,2,0.0,0.0,122.0
DELANCEY/ESSEX,M,3,0.0,0.0,91.0
DELANCEY/ESSEX,M,4,0.0,0.0,0.0
DELANCEY/ESSEX,M,5,0.0,0.0,0.0
DELANCEY/ESSEX,M,6,0.0,0.0,0.0
DELANCEY/ESSEX,M,7,142.0,124.0,295.0
DELANCEY/ESSEX,M,8,300.0,266.0,593.0
DELANCEY/ESSEX,M,9,686.0,588.0,1484.0
DELANCEY/ESSEX,M,10,468.0,392.0,1253.0
DELANCEY/ESSEX,M,11,414.0,344.0,1160.0
DELANCEY/ESSEX,M,12,359.0,302.0,996.0
DELANCEY/ESSEX,M,13,342.0,291.0,974.0
DELANCEY/ESSEX,M,14,323.0,287.0,746.0
DELANCEY/ESSEX,M,15,320.0,284.0,726.0
DELANCEY/ESSEX,M,16,376.0,335.0,856.0
DELANCEY/ESSEX,M,17,433.0,374.0,1093.0
DELANCEY/ESSEX,M,18,368.0,310.0,997.0
DELANCEY/ESSEX,M,19,455.0,381.0,1276.0
DELANCEY/ESSEX,M,20,408.0,344.0,1146.0
DELANCEY/ESSEX,M,21,293.0,243.0,867.0
DELANCEY/ESSEX,M,22,168.0,138.0,645.0
DELANCEY/ESSEX,M,23,33.0,28.0,393.0
DELANCEY/ESSEX,M,0,20.0,17.0,257.0
DELANCEY/ESSEX,Z,1,0.0,0.0,0.0
DELANCEY/ESSEX,Z,2,0.0,0.0,0.0
DELANCEY/ESSEX,Z,3,0.0,0.0,0.0
DELANCEY/ESSEX,Z,4,0.0,0.0,0.0
DELANCEY/ESSEX,Z,5,0.0,0.0,0.0
DELANCEY/ESSEX,Z,6,0.0,0.0,0.0
DELANCEY/ESSEX,Z,7,0.0,0.0,0.0
DELANCEY/ESSEX,Z,8,0.0,0.0,0.0
DELANCEY/ESSEX,Z,9,690.0,578.0,1526.0
DELANCEY/ESSEX,Z,10,557.0,465.0,1400.0
DELANCEY/ESSEX,Z,11,0.0,0.0,0.0
DELANCEY/ESSEX,Z,12,0.0,0.0,0.0
DELANCEY/ESSEX,Z,13,0.0,0.0,0.0
DELANCEY/ESSEX,Z,14,0.0,0.0,0.0
DELANCEY/ESSEX,Z,15,0.0,0.0,0.0
DELANCEY/ESSEX,Z,16,0.0,0.0,0.0
DELANCEY/ESSEX,Z,17,0.0,0.0,0.0
DELANCEY/ESSEX,Z,18,589.0,462.0,1376.0
DELANCEY/ESSEX,Z,19,584.0,457.0,1490.0
DELANCEY/ESSEX,Z,20,0.0,0.0,0.0
DELANCEY/ESSEX,Z,21,0.0,0.0,0.0
DELANCEY/ESSEX,Z,22,0.0,0.0,0.0
DELANCEY/ESSEX,Z,23,0.0,0.0,0.0
DELANCEY/ESSEX,Z,0,0.0,0.0,0.0
DITMAS AV,F,1,92.0,75.0,208.0
DITMAS AV,F,2,74.0,58.0,154.0
DITMAS AV,F,3,37.0,28.0,87.0
DITMAS AV,F,4,32.0,25.0,83.0
DITMAS AV,F,5,68.0,59.0,143.0
DITMAS AV,F,6,125.0,104.0,227.0
DITMAS AV,F,7,152.0,128.0,285.0
DITMAS AV,F,8,220.0,193.0,408.0
DITMAS AV,F,9,390.0,331.0,800.0
DITMAS AV,F,10,313.0,258.0,768.0
DITMAS AV,F,11,307.0,249.0,762.0
DITMAS AV,F,12,272.0,223.0,658.0
DITMAS AV,F,13,231.0,194.0,551.0
DITMAS AV,F,14,225.0,190.0,490.0
DITMAS AV,F,15,236.0,200.0,488.0
DITMAS AV,F,16,246.0,210.0,517.0
DITMAS AV,F,17,281.0,236.0,637.0
DITMAS AV,F,18,274.0,224.0,699.0
DITMAS AV,F,19,345.0,278.0,892.0
DITMAS AV,F,20,336.0,275.0,886.0
DITMAS AV,F,21,234.0,188.0,680.0
DITMAS AV,F,22,163.0,126.0,540.0
DITMAS AV,F,23,139.0,106.0,422.0
DITMAS AV,F,0,114.0,89.0,297.0
DYCKMAN ST,1,1,100.0,84.0,334.0
DYCKMAN ST,1,2,60.0,54.0,189.0
DYCKMAN ST,1,3,16.0,15.0,97.0
DYCKMAN ST,1,4,21.0,20.0,74.0
DYCKMAN ST,1,5,64.0,57.0,129.0
DYCKMAN ST,1,6,72.0,66.0,126.0
DYCKMAN ST,1,7,122.0,107.0,234.0
DYCKMAN ST,1,8,190.0,154.0,377.0
DYCKMAN ST,1,9,258.0,193.0,661.0
DYCKMAN ST,1,10,258.0,204.0,826.0
DYCKMAN ST,1,11,139.0,108.0,513.0
DYCKMAN ST,1,12,127.0,99.0,457.0
DYCKMAN ST,1,13,146.0,118.0,452.0
DYCKMAN ST,1,14,218.0,181.0,576.0
DYCKMAN ST,1,15,228.0,189.0,584.0
DYCKMAN ST,1,16,269.0,223.0,617.0
DYCKMAN ST,1,17,275.0,220.0,715.0
DYCKMAN ST,1,18,297.0,230.0,852.0
DYCKMAN ST,1,19,382.0,293.0,1177.0
DYCKMAN ST,1,20,307.0,236.0,935.0
DYCKMAN ST,1,21,219.0,175.0,813.0
DYCKMAN ST,1,22,178.0,140.0,615.0
DYCKMAN ST,1,23,145.0,110.0,537.0
DYCKMAN ST,1,0,103.0,80.0,383.0
DYCKMAN ST,A,1,97.0,86.0,323.0
DYCKMAN ST,A,2,104.0,101.0,339.0
DYCKMAN ST,A,3,49.0,46.0,189.0
DYCKMAN ST,A,4,23.0,28.0,107.0
DYCKMAN ST,A,5,54.0,54.0,160.0
DYCKMAN ST,A,6,109.0,96.0,252.0
DYCKMAN ST,A,7,117.0,100.0,265.0
DYCKMAN ST,A,8,298.0,253.0,614.0
DYCKMAN ST,A,9,456.0,364.0,1031.0
DYCKMAN ST,A,10,480.0,389.0,1171.0
DYCKMAN ST,A,11,366.0,287.0,1001.0
DYCKMAN ST,A,12,333.0,262.0,884.0
DYCKMAN ST,A,13,308.0,248.0,789.0
DYCKMAN ST,A,14,249.0,205.0,637.0
DYCKMAN ST,A,15,231.0,192.0,570.0
DYCKMAN ST,A,16,271.0,226.0,680.0
DYCKMAN ST,A,17,317.0,262.0,818.0
DYCKMAN ST,A,18,280.0,228.0,780.0
DYCKMAN ST,A,19,300.0,238.0,886.0
DYCKMAN ST,A,20,382.0,305.0,1121.0
DYCKMAN ST,A,21,235.0,192.0,758.0
DYCKMAN ST,A,22,192.0,156.0,667.0
DYCKMAN ST,A,23,139.0,116.0,510.0
DYCKMAN ST,A,0,91.0,78.0,314.0
E 143/ST MARY'S,6,1,131.0,110.0,369.0
E 143/ST MARY'S,6,2,67.0,59.0,240.0
E 143/ST MARY'S,6,3,26.0,21.0,110.0
E 143/ST MARY'S,6,4,28.0,28.0,83.0
E 143/ST MARY'S,6,5,91.0,86.0,205.0
E 143/ST MARY'S,6,6,98.0,86.0,200.0
E 143/ST MARY'S,6,7,144.0,126.0,275.0
E 143/ST MARY'S,6,8,201.0,175.0,425.0
E 143/ST MARY'S,6,9,203.0,180.0,543.0
E 143/ST MARY'S,6,10,111.0,108.0,502.0
E 143/ST MARY'S,6,11,47.0,45.0,249.0
E 143/ST MARY'S,6,12,80.0,67.0,331.0
E 143/ST MARY'S,6,13,141.0,114.0,398.0
E 143/ST MARY'S,6,14,219.0,185.0,448.0
E 143/ST MARY'S,6,15,196.0,170.0,383.0
E 143/ST MARY'S,6,16,257.0,218.0,487.0
E 143/ST MARY'S,6,17,235.0,203.0,464.0
E 143/ST MARY'S,6,18,263.0,217.0,696.0
E 143/ST MARY'S,6,19,372.0,307.0,883.0
E 143/ST MARY'S,6,20,314.0,263.0,767.0
E 143/ST MARY'S,6,21,249.0,208.0,714.0
E 143/ST MARY'S,6,22,210.0,166.0,671.0
E 143/ST MARY'S,6,23,182.0,144.0,625.0
E 143/ST MARY'S,6,0,152.0,121.0,501.0
E 149 ST,6,1,122.0,104.0,342.0
E 149 ST,6,2,83.0,69.0,283.0
E 149 ST,6,3,25.0,20.0,108.0
E 149 ST,6,4,28.0,27.0,82.0
E 149 ST,6,5,90.0,86.0,203.0
E 149 ST,6,6,109.0,96.0,223.0
E 149 ST,6,7,133.0,116.0,253.0
E 149 ST,6,8,199.0,173.0,415.0
E 149 ST,6,9,196.0,175.0,526.0
E 149 ST,6,10,112.0,107.0,487.0
E 149 ST,6,11,45.0,43.0,256.0
E 149 ST,6,12,82.0,67.0,321.0
E 149 ST,6,13,135.0,109.0,388.0
E 149 ST,6,14,210.0,178.0,426.0
E 149 ST,6,15,198.0,171.0,400.0
E 149 ST,6,16,253.0,215.0,485.0
E 149 ST,6,17,214.0,186.0,457.0
E 149 ST,6,18,273.0,226.0,674.0
E 149 ST,6,19,356.0,293.0,870.0
E 149 ST,6,20,305.0,256.0,778.0
E 149 ST,6,21,241.0,202.0,706.0
E 149 ST,6,22,220.0,174.0,666.0
E 149 ST,6,23,180.0,142.0,621.0
E 149 ST,6,0,150.0,119.0,497.0
E 180 ST,2,1,113.0,97.0,335.0
E 180 ST,2,2,85.0,75.0,234.0
E 180 ST,2,3,54.0,46.0,163.0
E 180 ST,2,4,31.0,28.0,106.0
E 180 ST,2,5,61.0,52.0,138.0
E 180 ST,2,6,90.0,79.0,192.0
E 180 ST,2,7,134.0,112.0,276.0
E 180 ST,2,8,238.0,196.0,477.0
E 180 ST,2,9,441.0,353.0,941.0
E 180 ST,2,10,491.0,397.0,1227.0
E 180 ST,2,11,338.0,266.0,955.0
E 180 ST,2,12,287.0,226.0,800.0
E 180 ST,2,13,286.0,231.0,719.0
E 180 ST,2,14,285.0,226.0,669.0
E 180 ST,2,15,268.0,222.0,629.0
E 180 ST,2,16,337.0,280.0,784.0
E 180 ST,2,17,329.0,276.0,788.0
E 180 ST,2,18,340.0,275.0,839.0
E 180 ST,2,19,427.0,343.0,1105.0
E 180 ST,2,20,406.0,327.0,1055.0
E 180 ST,2,21,326.0,265.0,876.0
E 180 ST,2,22,246.0,198.0,746.0
E 180 ST,2,23,153.0,121.0,503.0
E 180 ST,2,0,135.0,106.0,397.0
E 180 ST,5,1,6.0,6.0,13.0
E 180 ST,5,2,3.0,2.0,11.0
E 180 ST,5,3,1.0,1.0,5.0
E 180 ST,5,4,3.0,2.0,6.0
E 180 ST,5,5,14.0,12.0,21.0
E 180 ST,5,6,29.0,23.0,50.0
E 180 ST,5,7,63.0,51.0,109.0
E 180 ST,5,8,215.0,179.0,402.0
E 180 ST,5,9,329.0,275.0,672.0
E 180 ST,5,10,353.0,291.0,826.0
E 180 ST,5,11,233.0,187.0,632.0
E 180 ST,5,12,196.0,157.0,510.0
E 180 ST,5,13,199.0,167.0,538.0
E 180 ST,5,14,213.0,177.0,480.0
E 180 ST,5,15,219.0,190.0,501.0
E 180 ST,5,16,195.0,168.0,443.0
E 180 ST,5,17,230.0,198.0,515.0
E 180 ST,5,18,369.0,304.0,638.0
E 180 ST,5,19,419.0,340.0,987.0
E 180 ST,5,20,416.0,341.0,734.0
E 180 ST,5,21,297.0,242.0,395.0
E 180 ST,5,22,185.0,147.0,559.0
E 180 ST,5,23,112.0,91.0,357.0
E 180 ST,5,0,48.0,39.0,145.0
EAST 105 ST,L,1,29.0,26.0,118.0
EAST 105 ST,L,2,25.0,23.0,80.0
EAST 105 ST,L,3,3.0,4.0,41.0
EAST 105 ST,L,4,12.0,13.0,54.0
EAST 105 ST,L,5,22.0,23.0,74.0
EAST 105 ST,L,6,22.0,20.0,70.0
EAST 105 ST,L,7,22.0,19.0,73.0
EAST 105 ST,L,8,36.0,31.0,122.0
EAST 105 ST,L,9,36.0,30.0,167.0
EAST 105 ST,L,10,14.0,12.0,82.0
EAST 105 ST,L,11,10.0,9.0,66.0
EAST 105 ST,L,12,15.0,12.0,74.0
EAST 105 ST,L,13,19.0,17.0,94.0
EAST 105 ST,L,14,23.0,18.0,108.0
EAST 105 ST,L,15,27.0,21.0,116.0
EAST 105 ST,L,16,29.0,25.0,128.0
EAST 105 ST,L,17,21.0,21.0,122.0
EAST 105 ST,L,18,56.0,50.0,186.0
EAST 105 ST,L,19,87.0,74.0,262.0
EAST 105 ST,L,20,63.0,55.0,201.0
EAST 105 ST,L,21,38.0,36.0,187.0
EAST 105 ST,L,22,48.0,48.0,252.0
EAST 105 ST,L,23,38.0,37.0,233.0
EAST 105 ST,L,0,28.0,27.0,180.0
EAST BROADWAY,F,1,110.0,88.0,246.0
EAST BROADWAY,F,2,58.0,45.0,134.0
EAST BROADWAY,F,3,36.0,26.0,93.0
EAST BROADWAY,F,4,50.0,42.0,113.0
EAST BROADWAY,F,5,111.0,96.0,225.0
EAST BROADWAY,F,6,151.0,128.0,297.0
EAST BROADWAY,F,7,199.0,168.0,390.0
EAST BROADWAY,F,8,352.0,309.0,691.0
EAST BROADWAY,F,9,530.0,439.0,1223.0
EAST BROADWAY,F,10,489.0,393.0,1242.0
EAST BROADWAY,F,11,430.0,343.0,1101.0
EAST BROADWAY,F,12,370.0,301.0,923.0
EAST BROADWAY,F,13,341.0,282.0,823.0
EAST BROADWAY,F,14,348.0,293.0,734.0
EAST BROADWAY,F,15,373.0,315.0,790.0
EAST BROADWAY,F,16,426.0,359.0,892.0
EAST BROADWAY,F,17,500.0,416.0,1127.0
EAST BROADWAY,F,18,445.0,360.0,1050.0
EAST BROADWAY,F,19,571.0,464.0,1364.0
EAST BROADWAY,F,20,437.0,358.0,1083.0
EAST BROADWAY,F,21,273.0,216.0,789.0
EAST BROADWAY,F,22,199.0,151.0,630.0
EAST BROADWAY,F,23,155.0,116.0,447.0
EAST BROADWAY,F,0,131.0,103.0,313.0
EASTCHSTER/DYRE,5,1,2.0,1.0,2.0
EASTCHSTER/DYRE,5,2,0.0,0.0,2.0
EASTCHSTER/DYRE,5,3,0.0,0.0,1.0
EASTCHSTER/DYRE,5,4,1.0,1.0,2.0
EASTCHSTER/DYRE,5,5,4.0,4.0,7.0
EASTCHSTER/DYRE,5,6,8.0,7.0,15.0
EASTCHSTER/DYRE,5,7,13.0,11.0,27.0
EASTCHSTER/DYRE,5,8,82.0,71.0,176.0
EASTCHSTER/DYRE,5,9,195.0,165.0,420.0
EASTCHSTER/DYRE,5,10,333.0,275.0,798.0
EASTCHSTER/DYRE,5,11,213.0,172.0,610.0
EASTCHSTER/DYRE,5,12,161.0,132.0,469.0
EASTCHSTER/DYRE,5,13,166.0,140.0,486.0
EASTCHSTER/DYRE,5,14,168.0,135.0,409.0
EASTCHSTER/DYRE,5,15,198.0,170.0,467.0
EASTCHSTER/DYRE,5,16,180.0,154.0,434.0
EASTCHSTER/DYRE,5,17,215.0,186.0,513.0
EASTCHSTER/DYRE,5,18,262.0,219.0,348.0
